product_id,Brand_name,category,initial_price,final_price,discount,sizes,best_offer,rating,rating_count
21931392,Clarks,formal-shoes,9999,5999.0,40.0,"6, 7, 8, 9, 10, 11, 12","Orders above Rs. 1499 (only on first purchase), 5599, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.4,7
21524384,FAUSTO,formal-shoes,1399,1385.0,1.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 1499 (only on first purchase), 1015, MYNTRA400, Rs. 370.0 off (check cart for final savings)",0.0,0
17755896,Red Tape,formal-shoes,6899,6899.0,70.0,"6, 7, 8, 9, 10",No best offer available,4.0,265
21679542,INVICTUS,formal-shoes,4595,1194.0,74.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 1499 (only on first purchase), 875, MYNTRA400, Rs. 319.0 off (check cart for final savings)",0.0,0
21656954,Fashion Victim,formal-shoes,3999,1119.0,72.0,"6, 7, 8, 9, 10, 11, 12","Orders above Rs. 999 (only on first purchase), 819, MYNTRA300, Rs. 300.0 off (check cart for final savings)",3.5,6
22609796,HERE&NOW,formal-shoes,2999,899.0,70.0,"6, 7, 8, 9, 10","Orders above Rs. 1099 (only on first purchase), 613, TOPBRANDOFFER, Rs. 286.0 off (check cart for final savings)",3.7,29
13376884,DAVINCHI,formal-shoes,6990,3145.0,55.0,"6, 7, 8, 9, 10, 11","Orders above Rs. 1499 (only on first purchase), 2745, MYNTRA400, Rs. 400.0 off (check cart for final savings)",0.0,0
13411744,CARLO ROMANO,formal-shoes,3998,2078.0,48.0,"6, 7, 8, 9, 10","Orders above Rs. 1499 (only on first purchase), 1678, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.7,23
21602846,SUGAR,foundation,899,899.0,56.0,30-40 ML,"Orders above Rs. 999 (only on first purchase), 629, MYNTRA300, Rs. 270.0 off (check cart for final savings)",4.2,12
14950128,YK,gloves,699,349.0,50.0,9-12Y,"Orders above Rs. 649 (only on first purchase), 241, MYNTRA200, Rs. 108.0 off (check cart for final savings)",4.5,62
21996616,CHANDERKASH,hair-accessory,1199,479.0,60.0,Pack,"Orders above Rs. 649 (only on first purchase), 331, MYNTRA200, Rs. 148.0 off (check cart for final savings)",3.0,2
22579802,DIAN,hair-accessory,1000,440.0,56.0,Onesize,"Orders above Rs. 649 (only on first purchase), 304, MYNTRA200, Rs. 136.0 off (check cart for final savings)",1.8,8
16721772,BodyHerbals,hair-brush-and-comb,399,335.0,16.0,Onesize,"Orders above Rs. 649 (only on first purchase), 232, MYNTRA200, Rs. 103.0 off (check cart for final savings)",4.4,14
18584192,7 DAYS,hair-cream-and-mask,499,219.0,56.0,90-100 ML,"Orders above Rs. 649 (only on first purchase), 152, MYNTRA200, Rs. 67.0 off (check cart for final savings)",4.5,13
18584190,7 DAYS,hair-masks,499,219.0,56.0,90-100 ML,"Orders above Rs. 649 (only on first purchase), 152, MYNTRA200, Rs. 67.0 off (check cart for final savings)",4.4,11
21421856,Baggit,handbags,1990,796.0,50.0,S,"Orders above Rs. 999 (only on first purchase), 557, MYNTRA300, Rs. 239.0 off (check cart for final savings)",4.4,5
21421918,Baggit,handbags,1890,1039.0,46.0,M,"Orders above Rs. 999 (only on first purchase), 739, MYNTRA300, Rs. 300.0 off (check cart for final savings)",4.6,18
16696848,Accessorize,handbags,4995,1648.0,61.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 1248, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.6,38
21232798,ESTALON,handbags,2499,899.0,64.0,Onesize,"Orders above Rs. 999 (only on first purchase), 629, MYNTRA300, Rs. 270.0 off (check cart for final savings)",0.0,0
18200086,Caprese,handbags,3699,924.0,75.0,Onesize,"Orders above Rs. 1299 (only on first purchase), 711, MYNTRA300, Rs. 213.0 off (check cart for final savings)",4.0,59
7743536,Lino Perros,handbags,4495,4495.0,66.0,Onesize,No best offer available,4.5,6
7743355,Lino Perros,handbags,3495,3495.0,60.0,Onesize,No best offer available,4.3,14
8293015,Lychee bags,handbags,1699,1699.0,4.0,Onesize,No best offer available,3.9,84
17637810,Toteteca,handbags,3099,3099.0,63.0,Onesize,No best offer available,4.8,5
17761230,Caprese,handbags,3999,3999.0,70.0,Onesize,No best offer available,4.1,10
15188034,Metro,handbags,1290,1290.0,56.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 946, MYNTRA400, Rs. 344.0 off (check cart for final savings)",4.3,10
21762808,Baggit,handbags,1690,845.0,50.0,M,"Orders above Rs. 999 (only on first purchase), 591, MYNTRA300, Rs. 254.0 off (check cart for final savings)",4.6,10
21421996,Baggit,handbags,1990,995.0,50.0,XXS,"Orders above Rs. 999 (only on first purchase), 696, MYNTRA300, Rs. 299.0 off (check cart for final savings)",4.5,40
21621752,Berrylush,handbags,3299,1349.0,59.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 989, MYNTRA400, Rs. 360.0 off (check cart for final savings)",4.0,111
13359482,FLYING BERRY,handbags,2999,1679.0,44.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 1279, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.9,7
13389422,DailyObjects,handbags,2999,1139.0,62.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 835, MYNTRA400, Rs. 304.0 off (check cart for final savings)",4.3,123
13389410,DailyObjects,handbags,2999,1139.0,62.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 835, MYNTRA400, Rs. 304.0 off (check cart for final savings)",4.2,30
22603262,DailyObjects,handbags,3999,2999.0,25.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 2599, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.8,6
17743820,NOISE,headphones,3499,3499.0,56.0,Onesize,No best offer available,3.8,97
19219056,BLAUPUNKT,headphones,5999,3999.0,33.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 3599, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.5,11
16193242,CrossBeats,headphones,9999,9999.0,56.0,Onesize,"Orders above Rs. 1499 (only on first purchase), 9599, MYNTRA400, Rs. 400.0 off (check cart for final savings)",1.7,17
13474452,Allen Solly,heels,2299,2299.0,50.0,"36, 37, 38, 39, 40, 41",No best offer available,4.3,14
17647418,FOOTONS,heels,3199,3199.0,55.0,"36, 37, 38, 39, 40, 41",No best offer available,5.0,2
18596612,Brauch,heels,999,379.0,62.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 1299 (only on first purchase), 291, MYNTRA300, Rs. 88.0 off (check cart for final savings)",0.0,0
13475738,TRASE,heels,1599,1599.0,56.0,"36, 37, 38, 39, 40, 41",No best offer available,4.0,39
22217088,DressBerry,heels,1599,735.0,54.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 749 (only on first purchase), 490, TOPBRANDOFFER, Rs. 245.0 off (check cart for final savings)",4.1,34
22200396,Bruno Manetti,heels,3999,1479.0,63.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 1499 (only on first purchase), 1084, MYNTRA400, Rs. 395.0 off (check cart for final savings)",4.0,5
19217010,Inc 5,heels,2690,2690.0,56.0,"35, 36, 37, 38, 39, 40, 41, 42, 43","Orders above Rs. 1499 (only on first purchase), 2290, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.4,14
22200418,Bruno Manetti,heels,3999,1399.0,65.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 1499 (only on first purchase), 1026, MYNTRA400, Rs. 373.0 off (check cart for final savings)",3.9,8
15120922,Anouk,heels,2699,1079.0,60.0,"36, 37, 38, 39, 40, 41","Orders above Rs. 1099 (only on first purchase), 735, TOPBRANDOFFER, Rs. 344.0 off (check cart for final savings)",4.0,25
16276014,Iris,home-fragrance-set,700,595.0,15.0,Onesize,"Orders above Rs. 649 (only on first purchase), 412, MYNTRA200, Rs. 183.0 off (check cart for final savings)",4.5,6
16299490,Bodycare Kids,innerwear-vests,978,978.0,56.0,"5-6Y, 7-8Y, 9-10Y","Orders above Rs. 999 (only on first purchase), 684, MYNTRA300, Rs. 294.0 off (check cart for final savings)",3.8,10
22429820,YK Basics,innerwear-vests,1299,532.0,61.0,"6-12M, 12-18M, 18-24M, 2-3Y, 3-4Y, 4-5Y, 5-6Y, 7-8Y, 8-9Y, 9-10Y, 11-12Y, 13-14Y","Orders above Rs. 649 (only on first purchase), 368, MYNTRA200, Rs. 164.0 off (check cart for final savings)",3.5,12
19014822,mothercare,jackets,3499,2624.0,45.0,"3-6M, 6-9M, 9-12M, 12-18M, 18-24M, 24-36M","Orders above Rs. 1499 (only on first purchase), 2224, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.6,7
19015560,U.S. Polo Assn. Kids,jackets,2499,1424.0,43.0,"1-2Y, 2-3Y, 3-4Y, 4-5Y, 6-7Y, 8-9Y, 9-10Y, 10-11Y, 11-12Y, 13-14Y","Orders above Rs. 1499 (only on first purchase), 1044, MYNTRA400, Rs. 380.0 off (check cart for final savings)",4.5,40
19020502,U.S. Polo Assn.,jackets,6299,2960.0,53.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2460, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",4.4,338
19014828,mothercare,jackets,2999,2249.0,25.0,"Newborn, Tiny Baby, 0-3M, 3-6M, 6-9M, 9-12M, 12-18M","Orders above Rs. 1499 (only on first purchase), 1849, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.5,15
18976038,VOXATI,jackets,2599,1090.0,58.0,"S, M, L, XL, XXL, 3XL, 4XL","Orders above Rs. 999 (only on first purchase), 790, MYNTRA300, Rs. 300.0 off (check cart for final savings)",3.9,345
19015652,U.S. Polo Assn. Kids,jackets,2799,1511.0,46.0,"1-2Y, 2-3Y, 3-4Y, 4-5Y, 6-7Y, 8-9Y, 9-10Y, 10-11Y, 11-12Y, 13-14Y","Orders above Rs. 1499 (only on first purchase), 1111, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.2,19
19020536,U.S. Polo Assn.,jackets,6999,3499.0,50.0,"S, M, L, XL, XXL","Purchase of 2 or more items (only on first purchase), 2999, SHOPEXTRA, 15.0%  off upto Rs. 500.0 (check cart for final savings)",4.1,91
19020616,U.S. Polo Assn.,jackets,6299,3149.0,30.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2649, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",4.3,47
19020478,U.S. Polo Assn.,jackets,4599,2759.0,40.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2259, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",4.3,150
19002890,VERO AMORE,jackets,3850,1578.0,59.0,"3XL, 4XL, 5XL","Orders above Rs. 1499 (only on first purchase), 1178, MYNTRA400, Rs. 400.0 off (check cart for final savings)",0.0,0
19020722,U.S. Polo Assn.,jackets,5999,2999.0,50.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2499, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",4.0,64
19837040,High Star,jackets,3749,3749.0,85.0,"S, M, L, XL, XXL",No best offer available,4.1,41
19837008,High Star,jackets,4549,4549.0,85.0,"S, M, L, XL, XXL",No best offer available,3.9,32
19020654,U.S. Polo Assn.,jackets,6999,3499.0,40.0,"S, M, L, XL, XXL","Purchase of 2 or more items (only on first purchase), 2999, SHOPEXTRA, 15.0%  off upto Rs. 500.0 (check cart for final savings)",4.0,54
14991614,Roadster,jackets,1699,509.0,50.0,"XS, S, M, L, XL, XXL","Orders above Rs. 749 (only on first purchase), 339, TOPBRANDOFFER, Rs. 170.0 off (check cart for final savings)",4.2,363
16182066,People,jackets,1799,935.0,48.0,"XS, S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 654, MYNTRA300, Rs. 281.0 off (check cart for final savings)",4.3,71
16175148,Status Quo,jackets,4999,2499.0,50.0,"M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 2099, MYNTRA400, Rs. 400.0 off (check cart for final savings)",0.0,0
19231126,Mast & Harbour,jackets,4499,1439.0,68.0,"S, M, L, XL","Orders above Rs. 1499 (only on first purchase), 1055, MYNTRA400, Rs. 384.0 off (check cart for final savings)",4.2,31
14979464,Yuuki,jackets,2199,989.0,55.0,"S, M, L, XL, XXL","Orders above Rs. 999 (only on first purchase), 692, MYNTRA300, Rs. 297.0 off (check cart for final savings)",0.0,0
19987190,Peter England,jackets,2499,1849.0,26.0,"S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 1449, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.9,33
19020564,U.S. Polo Assn.,jackets,5299,2649.0,50.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2149, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",4.3,112
19015534,U.S. Polo Assn. Kids,jackets,2499,1599.0,36.0,"1-2Y, 2-3Y, 3-4Y, 4-5Y, 6-7Y, 8-9Y, 9-10Y, 10-11Y, 11-12Y, 13-14Y","Orders above Rs. 1499 (only on first purchase), 1199, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.1,33
19020450,U.S. Polo Assn.,jackets,6499,3249.0,40.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2749, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",4.3,96
19020572,U.S. Polo Assn.,jackets,5499,2749.0,40.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2249, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",4.0,95
14281506,HRX by Hrithik Roshan,jackets,3299,3299.0,56.0,"S, M, L, XL, XXL",No best offer available,3.9,127
11973216,Mast & Harbour,jackets,2699,2699.0,55.0,"S, M, L, XL",No best offer available,4.0,378
19020676,U.S. Polo Assn.,jackets,5699,3134.0,45.0,"S, M, L, XL, XXL","Orders above Rs. 1499 (only on first purchase), 2734, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.6,85
19020358,U.S. Polo Assn.,jackets,5799,2899.0,50.0,"S, M, L, XL, XXL","Purchase of 3 or more items (only on first purchase), 2399, SHOPEXTRA, 20.0%  off upto Rs. 500.0 (check cart for final savings)",3.5,125
19020568,U.S. Polo Assn.,jackets,6999,4199.0,40.0,"S, M, L, XL, XXL","Purchase of 2 or more items (only on first purchase), 3699, SHOPEXTRA, 15.0%  off upto Rs. 500.0 (check cart for final savings)",4.2,199
18973692,Levis,jeans,4099,4099.0,57.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 3484, COMBODENIM, 15.0%  off (check cart for final savings)",4.2,426
18973742,Levis,jeans,4399,2287.0,48.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 1887, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.2,182
19008522,Calvin Klein Jeans,jeans,7999,4799.0,20.0,"26, 28, 30, 32, 34","Orders above Rs. 1499 (only on first purchase), 4399, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.8,14
18974084,Levis,jeans,4399,1891.0,57.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 1491, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.2,135
18873126,KETCH,jeans,1749,629.0,64.0,"30, 32, 34, 36, 38","Orders above Rs. 749 (only on first purchase), 419, TOPBRANDOFFER, Rs. 210.0 off (check cart for final savings)",4.0,20
18826658,Chemistry,jeans,1899,854.0,55.0,"28, 30, 32, 34, 36, 38","Orders above Rs. 999 (only on first purchase), 598, MYNTRA300, Rs. 256.0 off (check cart for final savings)",3.7,15
18960426,Lee,jeans,3799,1709.0,55.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 1309, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.9,42
18802522,BEAT LONDON by PEPE JEANS,jeans,2799,1399.0,50.0,"28, 30, 32, 34, 36, 38, 40","Orders above Rs. 1499 (only on first purchase), 1026, MYNTRA400, Rs. 373.0 off (check cart for final savings)",4.0,20
18973648,Levis,jeans,4099,4099.0,56.0,"28, 30, 32, 34, 36, 38, 40, 42","3689, NORETURNS10, 10.0%  off (check cart for final savings)",4.2,290
18973888,Levis,jeans,4099,4099.0,56.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 3484, COMBODENIM, 15.0%  off (check cart for final savings)",4.4,333
18973730,Levis,jeans,4399,4399.0,49.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 3739, COMBODENIM, 15.0%  off (check cart for final savings)",4.1,193
18973948,Levis,jeans,4999,3499.0,30.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 2974, COMBODENIM, 15.0%  off (check cart for final savings)",4.0,30
19008496,Calvin Klein Jeans,jeans,7999,4799.0,40.0,"26, 28, 30, 32, 34","Orders above Rs. 1499 (only on first purchase), 4399, MYNTRA400, Rs. 400.0 off (check cart for final savings)",5.0,8
18873142,KETCH,jeans,1849,699.0,62.0,"30, 32, 34, 36, 38","Orders above Rs. 749 (only on first purchase), 466, TOPBRANDOFFER, Rs. 233.0 off (check cart for final savings)",0.0,0
18992754,AMERICAN EAGLE OUTFITTERS,jeans,4499,1799.0,60.0,"24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34","Orders above Rs. 1499 (only on first purchase), 1399, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.8,5
18973922,Levis,jeans,4099,4099.0,56.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 3484, COMBODENIM, 15.0%  off (check cart for final savings)",4.1,237
18979610,KiddoPanti,jeans,1399,671.0,52.0,"2-3Y, 3-4Y, 4-6Y, 6-8Y, 8-10Y, 10-12Y, 12-14Y","Orders above Rs. 999 (only on first purchase), 469, MYNTRA300, Rs. 202.0 off (check cart for final savings)",3.9,7
18675392,Jack & Jones,jeans,3499,1749.0,50.0,"28/30, 29/30, 30/30, 31/32, 32/34, 32/32, 33/32, 34/34, 34/32, 36/34, 38/34","Orders above Rs. 1499 (only on first purchase), 1349, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.8,81
18973950,Levis,jeans,4999,2449.0,51.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 2049, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.1,156
18198558,FOREVER 21,jeans,1799,1799.0,70.0,"24, 25, 26, 27, 28, 29, 30",No best offer available,3.7,6
18094702,Roadster,jeans,2499,2499.0,60.0,"28, 30, 32, 34, 36",No best offer available,3.9,35
19842706,Llak Jeans,jeans,2299,2299.0,75.0,"28, 30, 32, 34, 36, 38",No best offer available,4.2,9
13768634,Nautica,jeans,4999,4999.0,56.0,"30, 32, 34, 36, 38, 40",No best offer available,4.6,16
18973700,Levis,jeans,4699,4699.0,56.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 3994, COMBODENIM, 15.0%  off (check cart for final savings)",3.8,116
18973728,Levis,jeans,4399,4399.0,47.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 3739, COMBODENIM, 15.0%  off (check cart for final savings)",4.4,260
18903330,Levis,jeans,3299,1649.0,20.0,"25, 26, 27, 28, 30, 32, 34","Orders above Rs. 1499 (only on first purchase), 1249, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.4,235
18973740,Levis,jeans,4099,4099.0,57.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 3484, COMBODENIM, 15.0%  off (check cart for final savings)",4.3,340
18953840,KETCH,jeans,1899,607.0,68.0,"30, 32, 34, 36, 38","Orders above Rs. 749 (only on first purchase), 404, TOPBRANDOFFER, Rs. 203.0 off (check cart for final savings)",3.2,24
18969982,Allen Solly Junior,jeans,1799,1169.0,35.0,"2-3Y, 3-4Y, 5-6Y, 7-8Y, 9-10Y, 11-12Y, 13-14Y, 15-16Y","Orders above Rs. 1499 (only on first purchase), 857, MYNTRA400, Rs. 312.0 off (check cart for final savings)",4.2,6
18953870,KETCH,jeans,1749,682.0,62.0,"30, 32, 34, 36, 38","Orders above Rs. 749 (only on first purchase), 454, TOPBRANDOFFER, Rs. 228.0 off (check cart for final savings)",3.8,85
19017664,Allen Solly Sport,jeans,3299,1979.0,40.0,"28, 30, 32, 34, 36, 38, 40","Orders above Rs. 1499 (only on first purchase), 1579, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.9,8
18925586,KETCH,jeans,1749,649.0,62.0,"30, 32, 34, 36, 38","Orders above Rs. 749 (only on first purchase), 432, TOPBRANDOFFER, Rs. 217.0 off (check cart for final savings)",3.6,15
18734066,Flying Machine,jeans,2699,1052.0,61.0,"30, 32, 34, 36, 38","Orders above Rs. 999 (only on first purchase), 752, MYNTRA300, Rs. 300.0 off (check cart for final savings)",4.1,26
18993370,Blackberrys,jeans,3295,1647.0,40.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 1247, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.3,29
15190770,AMERICAN EAGLE OUTFITTERS,jeans,3999,1599.0,60.0,"24, 25, 26, 27, 28, 29, 30","Orders above Rs. 1499 (only on first purchase), 1199, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.0,6
22203852,Cantabil,jeans,3999,1359.0,66.0,"32, 34, 36, 38","Orders above Rs. 1499 (only on first purchase), 996, MYNTRA400, Rs. 363.0 off (check cart for final savings)",0.0,0
22005330,H&M,jeans,2999,2999.0,56.0,"24, 26, 27, 29, 31, 32, 34, 36","Orders above Rs. 1499 (only on first purchase), 2599, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.8,5
22203876,Cantabil,jeans,3999,1359.0,66.0,"32, 34, 36, 38","Orders above Rs. 1499 (only on first purchase), 996, MYNTRA400, Rs. 363.0 off (check cart for final savings)",0.0,0
15067844,Flying Machine,jeans,2399,1199.0,50.0,"30, 32, 34, 36, 38","Orders above Rs. 1499 (only on first purchase), 879, MYNTRA400, Rs. 320.0 off (check cart for final savings)",4.1,69
19059688,Flying Machine,jeans,2999,1499.0,55.0,"28, 30, 32, 34, 36, 38, 40","Orders above Rs. 1499 (only on first purchase), 1099, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.7,72
18960434,Lee,jeans,3999,1999.0,55.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 1599, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.4,34
18925582,KETCH,jeans,1999,739.0,62.0,"30, 32, 34, 36, 38","Orders above Rs. 999 (only on first purchase), 517, MYNTRA300, Rs. 222.0 off (check cart for final savings)",2.9,11
18973952,Levis,jeans,3499,3499.0,48.0,"28, 30, 32, 34, 36, 38, 40, 42","Purchase of 3 or more items, 2974, COMBODENIM, 15.0%  off (check cart for final savings)",4.1,329
18973778,Levis,jeans,4399,2155.0,51.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 1755, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.7,61
18689340,Flying Machine,jeans,2349,1362.0,42.0,"26, 28, 30, 32, 34, 36, 38","Orders above Rs. 1499 (only on first purchase), 999, MYNTRA400, Rs. 363.0 off (check cart for final savings)",4.3,36
18708638,Dennis Lingo,jeans,3199,863.0,73.0,"28, 30, 32, 34, 36, 38","Orders above Rs. 999 (only on first purchase), 604, MYNTRA300, Rs. 259.0 off (check cart for final savings)",3.4,13
18734000,Flying Machine,jeans,2699,1052.0,61.0,"30, 32, 34, 36, 38","Orders above Rs. 999 (only on first purchase), 752, MYNTRA300, Rs. 300.0 off (check cart for final savings)",3.7,72
18973790,Levis,jeans,5599,2799.0,50.0,"28, 30, 32, 34, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 2399, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.3,54
21184968,HERE&NOW,jeans,2399,767.0,68.0,"26, 28, 30, 32, 34, 36, 38, 40","Orders above Rs. 749 (only on first purchase), 517, TOPBRANDOFFER, Rs. 250.0 off (check cart for final savings)",4.6,111
18734380,Flying Machine,jeans,2599,2599.0,50.0,"30, 32, 34, 36, 38","Orders above Rs. 1499 (only on first purchase), 2199, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.6,12
18736356,H&M,jeans,2699,2024.0,25.0,"27, 28, 30, 31, 32, 33, 34","Orders above Rs. 1499 (only on first purchase), 1624, MYNTRA400, Rs. 400.0 off (check cart for final savings)",3.8,40
18903148,Levis,jeans,3899,2027.0,20.0,"25, 26, 27, 28, 30, 32, 34","Orders above Rs. 1499 (only on first purchase), 1627, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.3,150
18734006,Flying Machine,jeans,2499,1249.0,50.0,"30, 32, 34, 36, 38","Orders above Rs. 1499 (only on first purchase), 916, MYNTRA400, Rs. 333.0 off (check cart for final savings)",4.3,42
18928362,AMERICAN EAGLE OUTFITTERS,jeans,4499,1799.0,60.0,"24, 25, 26, 27, 28, 29, 30, 32, 34","Orders above Rs. 1499 (only on first purchase), 1399, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.1,9
18964420,American Bull,jeans,4299,1633.0,62.0,"30, 32, 34, 36","Orders above Rs. 1499 (only on first purchase), 1233, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.5,2
18734132,Flying Machine,jeans,2499,974.0,61.0,"30, 32, 34, 36, 38","Orders above Rs. 999 (only on first purchase), 682, MYNTRA300, Rs. 292.0 off (check cart for final savings)",3.6,62
18973914,Levis,jeans,3799,2089.0,60.0,"28, 30, 31, 32, 33, 34, 35, 36, 38, 40, 42","Orders above Rs. 1499 (only on first purchase), 1689, MYNTRA400, Rs. 400.0 off (check cart for final savings)",4.4,243
15049188,Roadster,jumpsuit,2099,692.0,60.0,"XS, S, M, L, XL","Orders above Rs. 999 (only on first purchase), 484, MYNTRA300, Rs. 208.0 off (check cart for final savings)",4.5,50
19841310,SHOWOFF,kurtas,1500,1500.0,60.0,"M, L, XL, XXL",No best offer available,4.0,4
17760672,Cayman,kurtas,1345,1345.0,70.0,"S, M, L, XL, XXL, 3XL",No best offer available,4.0,11
17656880,Vishudh,kurtas,1499,1499.0,43.0,"S, M, L, XL, XXL",No best offer available,4.4,43
22214714,Nehamta,kurtas,1227,699.0,43.0,"S, M, L, XL, XXL, 3XL","Orders above Rs. 999 (only on first purchase), 489, MYNTRA300, Rs. 210.0 off (check cart for final savings)",3.7,10
16186258,Vishudh,kurtas,1799,377.0,79.0,"S, M, L, XL, XXL","Orders above Rs. 649 (only on first purchase), 261, MYNTRA200, Rs. 116.0 off (check cart for final savings)",4.2,87
22110424,VASTRADO,kurtas,1199,539.0,55.0,"XS, S, M, L, XL, XXL","Orders above Rs. 649 (only on first purchase), 373, MYNTRA200, Rs. 166.0 off (check cart for final savings)",5.0,2
18637234,House of Pataudi,kurtas,2499,2499.0,56.0,"XS, S, M, L, XL, XXL",No best offer available,4.2,85
17627254,HERE&NOW,kurtas,1599,1599.0,70.0,"S, M, L, XL, XXL",No best offer available,3.9,131
13562488,KSUT,kurtas,1599,1599.0,57.0,"S, M, L, XL, XXL",No best offer available,4.3,95
17644540,Libas,kurtas,2499,899.0,64.0,"XS, S, M, L, XL, XXL","Orders above Rs. 1299 (only on first purchase), 691, MYNTRA300, Rs. 208.0 off (check cart for final savings)",4.2,364
13506804,Ishin,kurtas,5199,5199.0,54.0,"S, M, L, XL, XXL",No best offer available,4.1,169
18637284,House of Pataudi,kurtas,3999,3999.0,56.0,"XS, S, M, L, XL, XXL",No best offer available,4.1,34
